Entity,iso_code,date,containment_index
Malta,MLT,2020/9/20,51.79
Malta,MLT,2020/9/21,51.79
Malta,MLT,2020/9/22,51.79
Malta,MLT,2020/9/23,51.79
Malta,MLT,2020/9/24,51.79
Malta,MLT,2020/9/25,51.79
Malta,MLT,2020/9/26,51.79
Malta,MLT,2020/9/27,51.79
Malta,MLT,2020/9/28,51.79
Malta,MLT,2020/9/29,51.79
Malta,MLT,2020/9/30,51.79
Malta,MLT,2020/10/1,53.57
Malta,MLT,2020/10/2,53.57
Malta,MLT,2020/10/3,53.57
Malta,MLT,2020/10/4,53.57
Malta,MLT,2020/10/5,53.57
Malta,MLT,2020/10/6,53.57
Malta,MLT,2020/10/7,53.57
Malta,MLT,2020/10/8,53.57
Malta,MLT,2020/10/9,53.57
Malta,MLT,2020/10/10,53.57
Malta,MLT,2020/10/11,53.57
Malta,MLT,2020/10/12,53.57
Malta,MLT,2020/10/13,53.57
Malta,MLT,2020/10/14,53.57
Malta,MLT,2020/10/15,53.57
Malta,MLT,2020/10/16,53.57
Malta,MLT,2020/10/17,55.36
Malta,MLT,2020/10/18,55.36
Malta,MLT,2020/10/19,57.74
Malta,MLT,2020/10/20,57.74
Malta,MLT,2020/10/21,57.74
Malta,MLT,2020/10/22,57.74
Malta,MLT,2020/10/23,57.74
Malta,MLT,2020/10/24,57.74
Malta,MLT,2020/10/25,57.74
Malta,MLT,2020/10/26,57.74
Malta,MLT,2020/10/27,57.74
Malta,MLT,2020/10/28,57.74
Malta,MLT,2020/10/29,60.12
Malta,MLT,2020/10/30,60.12
Malta,MLT,2020/10/31,60.12
Malta,MLT,2020/11/1,60.12
Malta,MLT,2020/11/2,60.12
Malta,MLT,2020/11/3,60.12
Malta,MLT,2020/11/4,60.12
Malta,MLT,2020/11/5,60.12
Malta,MLT,2020/11/6,60.12
Malta,MLT,2020/11/7,60.12
Malta,MLT,2020/11/8,60.12
Malta,MLT,2020/11/9,60.12
Malta,MLT,2020/11/10,60.12
Malta,MLT,2020/11/11,60.12
Malta,MLT,2020/11/12,60.12
Malta,MLT,2020/11/13,60.12
Malta,MLT,2020/11/14,60.12
Malta,MLT,2020/11/15,60.12
Malta,MLT,2020/11/16,60.12
Malta,MLT,2020/11/17,60.12
Malta,MLT,2020/11/18,60.12
Malta,MLT,2020/11/19,60.12
Malta,MLT,2020/11/20,60.12
Malta,MLT,2020/11/21,60.12
Malta,MLT,2020/11/22,60.12
Malta,MLT,2020/11/23,60.12
Malta,MLT,2020/11/24,60.12
Malta,MLT,2020/11/25,60.12
Malta,MLT,2020/11/26,60.12
Malta,MLT,2020/11/27,60.12
Malta,MLT,2020/11/28,60.12
Malta,MLT,2020/11/29,60.12
Malta,MLT,2020/11/30,60.12
Malta,MLT,2020/12/1,60.12
Malta,MLT,2020/12/2,60.12
Malta,MLT,2020/12/3,60.12
Malta,MLT,2020/12/4,60.12
Malta,MLT,2020/12/5,60.12
Malta,MLT,2020/12/6,60.12
Malta,MLT,2020/12/7,60.12
Malta,MLT,2020/12/8,60.12
Malta,MLT,2020/12/9,60.12
Malta,MLT,2020/12/10,60.12
Malta,MLT,2020/12/11,60.12
Malta,MLT,2020/12/12,60.12
Malta,MLT,2020/12/13,60.12
Malta,MLT,2020/12/14,60.12
Malta,MLT,2020/12/15,60.12
Malta,MLT,2020/12/16,60.12
Malta,MLT,2020/12/17,60.12
Malta,MLT,2020/12/18,60.12
Malta,MLT,2020/12/19,60.12
Malta,MLT,2020/12/20,60.12
Malta,MLT,2020/12/21,60.12
Malta,MLT,2020/12/22,60.12
Malta,MLT,2020/12/23,60.12
Malta,MLT,2020/12/24,60.12
Malta,MLT,2020/12/25,60.12
Malta,MLT,2020/12/26,60.12
Malta,MLT,2020/12/27,61.55
Malta,MLT,2020/12/28,61.55
Malta,MLT,2020/12/29,61.55
Malta,MLT,2020/12/30,61.55
Malta,MLT,2020/12/31,61.55
Malta,MLT,2021/1/1,62.98
Malta,MLT,2021/1/2,62.98
Malta,MLT,2021/1/3,62.98
Malta,MLT,2021/1/4,62.98
Malta,MLT,2021/1/5,62.98
Malta,MLT,2021/1/6,62.98
Malta,MLT,2021/1/7,62.98
Malta,MLT,2021/1/8,62.98
Malta,MLT,2021/1/9,62.98
Malta,MLT,2021/1/10,62.98
Malta,MLT,2021/1/11,62.98
Malta,MLT,2021/1/12,62.98
Malta,MLT,2021/1/13,62.98
Malta,MLT,2021/1/14,62.98
Malta,MLT,2021/1/15,62.98
Malta,MLT,2021/1/16,62.98
Malta,MLT,2021/1/17,62.98
Malta,MLT,2021/1/18,62.98
Malta,MLT,2021/1/19,62.98
Malta,MLT,2021/1/20,62.98
Malta,MLT,2021/1/21,62.98
Malta,MLT,2021/1/22,62.98
Malta,MLT,2021/1/23,62.98
Malta,MLT,2021/1/24,62.98
Malta,MLT,2021/1/25,62.98
Malta,MLT,2021/1/26,62.98
Malta,MLT,2021/1/27,64.4
Malta,MLT,2021/1/28,64.4
Malta,MLT,2021/1/29,64.4
Malta,MLT,2021/1/30,64.4
Malta,MLT,2021/1/31,64.4
Malta,MLT,2021/2/1,64.4
Malta,MLT,2021/2/2,64.4
Malta,MLT,2021/2/3,64.4
Malta,MLT,2021/2/4,64.4
Malta,MLT,2021/2/5,64.4
Malta,MLT,2021/2/6,64.4
Malta,MLT,2021/2/7,64.4
Malta,MLT,2021/2/8,64.4
Malta,MLT,2021/2/9,64.4
Malta,MLT,2021/2/10,64.4
Malta,MLT,2021/2/11,64.4
Malta,MLT,2021/2/12,64.4
Malta,MLT,2021/2/13,64.4
Malta,MLT,2021/2/14,64.4
Malta,MLT,2021/2/15,64.4
Malta,MLT,2021/2/16,64.4
Malta,MLT,2021/2/17,64.4
Malta,MLT,2021/2/18,64.4
Malta,MLT,2021/2/19,64.4
Malta,MLT,2021/2/20,64.4
Malta,MLT,2021/2/21,64.4
Malta,MLT,2021/2/22,64.4
Malta,MLT,2021/2/23,64.4
Malta,MLT,2021/2/24,64.4
Malta,MLT,2021/2/25,64.4
Malta,MLT,2021/2/26,64.4
Malta,MLT,2021/2/27,64.4
Malta,MLT,2021/2/28,64.4
Malta,MLT,2021/3/1,64.4
Malta,MLT,2021/3/2,64.4
Malta,MLT,2021/3/3,64.4
Malta,MLT,2021/3/4,64.4
Malta,MLT,2021/3/5,64.4
Malta,MLT,2021/3/6,64.4
Malta,MLT,2021/3/7,64.4
Malta,MLT,2021/3/8,64.4
Malta,MLT,2021/3/9,64.4
Malta,MLT,2021/3/10,64.4
Malta,MLT,2021/3/11,73.93
Malta,MLT,2021/3/12,73.93
Malta,MLT,2021/3/13,73.93
Malta,MLT,2021/3/14,73.93
Malta,MLT,2021/3/15,78.69
Malta,MLT,2021/3/16,78.69
Malta,MLT,2021/3/17,78.69
Malta,MLT,2021/3/18,78.69
Malta,MLT,2021/3/19,78.69
Malta,MLT,2021/3/20,78.69
Malta,MLT,2021/3/21,78.69
Malta,MLT,2021/3/22,78.69
Malta,MLT,2021/3/23,78.69
Malta,MLT,2021/3/24,78.69
Malta,MLT,2021/3/25,78.69
Malta,MLT,2021/3/26,78.69
Malta,MLT,2021/3/27,78.69
Malta,MLT,2021/3/28,78.69
Malta,MLT,2021/3/29,78.69
Malta,MLT,2021/3/30,78.69
Malta,MLT,2021/3/31,78.69
Malta,MLT,2021/4/1,78.69
Malta,MLT,2021/4/2,78.69
Malta,MLT,2021/4/3,78.69
Malta,MLT,2021/4/4,78.69
Malta,MLT,2021/4/5,78.69
Malta,MLT,2021/4/6,78.69
Malta,MLT,2021/4/7,78.69
Malta,MLT,2021/4/8,78.69
Malta,MLT,2021/4/9,78.69
Malta,MLT,2021/4/10,80.12
Malta,MLT,2021/4/11,80.12
Malta,MLT,2021/4/12,77.74
Malta,MLT,2021/4/13,77.74
Malta,MLT,2021/4/14,77.74
Malta,MLT,2021/4/15,77.74
Malta,MLT,2021/4/16,77.74
Malta,MLT,2021/4/17,77.74
Malta,MLT,2021/4/18,77.74
Malta,MLT,2021/4/19,77.74
Malta,MLT,2021/4/20,77.74
Malta,MLT,2021/4/21,77.74
Malta,MLT,2021/4/22,77.74
Malta,MLT,2021/4/23,77.74
Malta,MLT,2021/4/24,77.74
Malta,MLT,2021/4/25,77.74
Malta,MLT,2021/4/26,75.36
Malta,MLT,2021/4/27,75.36
Malta,MLT,2021/4/28,75.36
Malta,MLT,2021/4/29,75.36
Malta,MLT,2021/4/30,75.36
Malta,MLT,2021/5/1,75.36
Malta,MLT,2021/5/2,75.36
Malta,MLT,2021/5/3,75.36
Malta,MLT,2021/5/4,75.36
Malta,MLT,2021/5/5,75.36
Malta,MLT,2021/5/6,75.36
Malta,MLT,2021/5/7,75.36
Malta,MLT,2021/5/8,75.36
Malta,MLT,2021/5/9,75.36
Malta,MLT,2021/5/10,68.21
Malta,MLT,2021/5/11,68.21
Malta,MLT,2021/5/12,68.21
Malta,MLT,2021/5/13,68.21
Malta,MLT,2021/5/14,68.21
Malta,MLT,2021/5/15,68.21
Malta,MLT,2021/5/16,68.21
Malta,MLT,2021/5/17,67.26
Malta,MLT,2021/5/18,67.26
Malta,MLT,2021/5/19,67.26
Malta,MLT,2021/5/20,67.26
Malta,MLT,2021/5/21,67.26
Malta,MLT,2021/5/22,67.26
Malta,MLT,2021/5/23,67.26
Malta,MLT,2021/5/24,67.26
Malta,MLT,2021/5/25,67.26
Malta,MLT,2021/5/26,67.26
Malta,MLT,2021/5/27,67.26
Malta,MLT,2021/5/28,67.26
Malta,MLT,2021/5/29,67.26
Malta,MLT,2021/5/30,67.26
Malta,MLT,2021/5/31,67.26
Malta,MLT,2021/6/1,67.26
Malta,MLT,2021/6/2,67.26
Malta,MLT,2021/6/3,67.26
Malta,MLT,2021/6/4,67.26
Malta,MLT,2021/6/5,67.26
Malta,MLT,2021/6/6,67.26
Malta,MLT,2021/6/7,64.88
Malta,MLT,2021/6/8,64.88
Malta,MLT,2021/6/9,64.88
Malta,MLT,2021/6/10,64.88
Malta,MLT,2021/6/11,64.88
Malta,MLT,2021/6/12,64.88
Malta,MLT,2021/6/13,64.88
Malta,MLT,2021/6/14,64.88
Malta,MLT,2021/6/15,64.88
Malta,MLT,2021/6/16,64.88
Malta,MLT,2021/6/17,64.88
Malta,MLT,2021/6/18,64.88
Malta,MLT,2021/6/19,64.88
Malta,MLT,2021/6/20,64.88
Malta,MLT,2021/6/21,64.88
Malta,MLT,2021/6/22,64.88
Malta,MLT,2021/6/23,64.88
Malta,MLT,2021/6/24,64.88
Malta,MLT,2021/6/25,64.88
Malta,MLT,2021/6/26,64.88
Malta,MLT,2021/6/27,64.88
Malta,MLT,2021/6/28,62.5
Malta,MLT,2021/6/29,62.5
Malta,MLT,2021/6/30,62.5
Malta,MLT,2021/7/1,60.71
Malta,MLT,2021/7/2,60.71
Malta,MLT,2021/7/3,60.71
Malta,MLT,2021/7/4,60.71
Malta,MLT,2021/7/5,57.14
Malta,MLT,2021/7/6,57.14
Malta,MLT,2021/7/7,57.14
Malta,MLT,2021/7/8,57.14
Malta,MLT,2021/7/9,57.14
Malta,MLT,2021/7/10,57.14
Malta,MLT,2021/7/11,57.14
Malta,MLT,2021/7/12,57.14
Malta,MLT,2021/7/13,57.14
Malta,MLT,2021/7/14,59.52
Malta,MLT,2021/7/15,59.52
Malta,MLT,2021/7/16,59.52
Malta,MLT,2021/7/17,59.52
Malta,MLT,2021/7/18,59.52
Malta,MLT,2021/7/19,59.52
Malta,MLT,2021/7/20,59.52
Malta,MLT,2021/7/21,59.52
Malta,MLT,2021/7/22,59.52
Malta,MLT,2021/7/23,59.52
Malta,MLT,2021/7/24,59.52
Malta,MLT,2021/7/25,59.52
Malta,MLT,2021/7/26,59.52
Malta,MLT,2021/7/27,59.52
Malta,MLT,2021/7/28,59.52
Malta,MLT,2021/7/29,59.52
Malta,MLT,2021/7/30,59.52
Malta,MLT,2021/7/31,59.52
Malta,MLT,2021/8/1,59.52
Malta,MLT,2021/8/2,59.52
Malta,MLT,2021/8/3,59.52
Malta,MLT,2021/8/4,59.52
Malta,MLT,2021/8/5,59.52
Malta,MLT,2021/8/6,57.14
Malta,MLT,2021/8/7,57.14
Malta,MLT,2021/8/8,57.14
Malta,MLT,2021/8/9,57.14
Malta,MLT,2021/8/10,57.14
Malta,MLT,2021/8/11,57.14
Malta,MLT,2021/8/12,57.14
Malta,MLT,2021/8/13,57.14
Malta,MLT,2021/8/14,57.14
Malta,MLT,2021/8/15,57.14
Malta,MLT,2021/8/16,57.14
Malta,MLT,2021/8/17,57.14
Malta,MLT,2021/8/18,57.14
Malta,MLT,2021/8/19,57.14
Malta,MLT,2021/8/20,57.14
Malta,MLT,2021/8/21,57.14
Malta,MLT,2021/8/22,57.14
Malta,MLT,2021/8/23,57.14
Malta,MLT,2021/8/24,57.14
Malta,MLT,2021/8/25,57.14
Malta,MLT,2021/8/26,57.14
Malta,MLT,2021/8/27,57.14
Malta,MLT,2021/8/28,57.14
Malta,MLT,2021/8/29,57.14
Malta,MLT,2021/8/30,57.14
Malta,MLT,2021/8/31,57.14
Malta,MLT,2021/9/1,57.14
Malta,MLT,2021/9/2,57.14
Malta,MLT,2021/9/3,57.14
Malta,MLT,2021/9/4,57.14
Malta,MLT,2021/9/5,57.14
Malta,MLT,2021/9/6,57.14
Malta,MLT,2021/9/7,57.14
Malta,MLT,2021/9/8,57.14
Malta,MLT,2021/9/9,57.14
Malta,MLT,2021/9/10,57.14
Malta,MLT,2021/9/11,57.14
Malta,MLT,2021/9/12,57.14
Malta,MLT,2021/9/13,57.14
Malta,MLT,2021/9/14,57.14
Malta,MLT,2021/9/15,57.14
Malta,MLT,2021/9/16,57.14
Malta,MLT,2021/9/17,57.14
Malta,MLT,2021/9/18,57.14
Malta,MLT,2021/9/19,57.14
Malta,MLT,2021/9/20,57.14
Malta,MLT,2021/9/21,57.14
Malta,MLT,2021/9/22,57.14
Malta,MLT,2021/9/23,57.14
Malta,MLT,2021/9/24,57.14
Malta,MLT,2021/9/25,57.14
Malta,MLT,2021/9/26,57.14
Malta,MLT,2021/9/27,57.14
Malta,MLT,2021/9/28,57.14
Malta,MLT,2021/9/29,57.14
Malta,MLT,2021/9/30,57.14
Malta,MLT,2021/10/1,57.14
Malta,MLT,2021/10/2,57.14
Malta,MLT,2021/10/3,57.14
Malta,MLT,2021/10/4,57.14
Malta,MLT,2021/10/5,57.14
Malta,MLT,2021/10/6,57.14
Malta,MLT,2021/10/7,57.14
Malta,MLT,2021/10/8,57.14
Malta,MLT,2021/10/9,57.14
Malta,MLT,2021/10/10,57.14
Malta,MLT,2021/10/11,57.14
Malta,MLT,2021/10/12,57.14
Malta,MLT,2021/10/13,57.14
Malta,MLT,2021/10/14,57.14
Malta,MLT,2021/10/15,57.14
Malta,MLT,2021/10/16,57.14
Malta,MLT,2021/10/17,57.14
Malta,MLT,2021/10/18,57.14
Malta,MLT,2021/10/19,57.14
Malta,MLT,2021/10/20,57.14
Malta,MLT,2021/10/21,57.14
Malta,MLT,2021/10/22,57.14
Malta,MLT,2021/10/23,57.14
Malta,MLT,2021/10/24,57.14
Malta,MLT,2021/10/25,57.14
Malta,MLT,2021/10/26,57.14
Malta,MLT,2021/10/27,57.14
Malta,MLT,2021/10/28,57.14
Malta,MLT,2021/10/29,57.14
Malta,MLT,2021/10/30,57.14
Malta,MLT,2021/10/31,57.14
Malta,MLT,2021/11/1,57.14
Malta,MLT,2021/11/2,57.14
Malta,MLT,2021/11/3,57.14
Malta,MLT,2021/11/4,57.14
Malta,MLT,2021/11/5,57.14
Malta,MLT,2021/11/6,57.14
Malta,MLT,2021/11/7,57.14
Malta,MLT,2021/11/8,57.14
Malta,MLT,2021/11/9,57.14
Malta,MLT,2021/11/10,57.14
Malta,MLT,2021/11/11,57.14
Malta,MLT,2021/11/12,57.14
Malta,MLT,2021/11/13,57.14
Malta,MLT,2021/11/14,57.14
Malta,MLT,2021/11/15,57.14
Malta,MLT,2021/11/16,57.14
Malta,MLT,2021/11/17,57.14
Malta,MLT,2021/11/18,57.14
Malta,MLT,2021/11/19,57.14
Malta,MLT,2021/11/20,57.14
Malta,MLT,2021/11/21,57.14
Malta,MLT,2021/11/22,57.14
Malta,MLT,2021/11/23,57.14
Malta,MLT,2021/11/24,57.14
Malta,MLT,2021/11/25,57.14
Malta,MLT,2021/11/26,57.14
Malta,MLT,2021/11/27,57.14
Malta,MLT,2021/11/28,57.14
Malta,MLT,2021/11/29,57.14
Malta,MLT,2021/11/30,57.14
Malta,MLT,2021/12/1,57.14
Malta,MLT,2021/12/2,57.14
Malta,MLT,2021/12/3,57.14
Malta,MLT,2021/12/4,57.14
Malta,MLT,2021/12/5,57.14
Malta,MLT,2021/12/6,57.14
Malta,MLT,2021/12/7,57.14
Malta,MLT,2021/12/8,57.14
Malta,MLT,2021/12/9,57.14
Malta,MLT,2021/12/10,57.14
Malta,MLT,2021/12/11,58.93
Malta,MLT,2021/12/12,58.93
Malta,MLT,2021/12/13,58.93
Malta,MLT,2021/12/14,58.93
Malta,MLT,2021/12/15,58.93
Malta,MLT,2021/12/16,58.93
Malta,MLT,2021/12/17,58.93
Malta,MLT,2021/12/18,58.93
Malta,MLT,2021/12/19,58.93
Malta,MLT,2021/12/20,58.93
Malta,MLT,2021/12/21,58.93
Malta,MLT,2021/12/22,58.93
Malta,MLT,2021/12/23,58.93
Malta,MLT,2021/12/24,58.93
Malta,MLT,2021/12/25,58.93
Malta,MLT,2021/12/26,58.93
Malta,MLT,2021/12/27,58.93
Malta,MLT,2021/12/28,58.93
Malta,MLT,2021/12/29,58.93
Malta,MLT,2021/12/30,58.93
Malta,MLT,2021/12/31,58.93
Malta,MLT,2022/1/1,58.93
Malta,MLT,2022/1/2,58.93
Malta,MLT,2022/1/3,58.93
Malta,MLT,2022/1/4,58.93
Malta,MLT,2022/1/5,58.93
Malta,MLT,2022/1/6,58.93
Malta,MLT,2022/1/7,58.93
Malta,MLT,2022/1/8,58.93
Malta,MLT,2022/1/9,58.93
Malta,MLT,2022/1/10,58.93
Malta,MLT,2022/1/11,58.93
Malta,MLT,2022/1/12,58.93
Malta,MLT,2022/1/13,58.93
Malta,MLT,2022/1/14,58.93
Malta,MLT,2022/1/15,58.93
Malta,MLT,2022/1/16,58.93
Malta,MLT,2022/1/17,57.14
Malta,MLT,2022/1/18,57.14
Malta,MLT,2022/1/19,57.14
Malta,MLT,2022/1/20,57.14
Malta,MLT,2022/1/21,57.14
Malta,MLT,2022/1/22,57.14
Malta,MLT,2022/1/23,57.14
Malta,MLT,2022/1/24,57.14
Malta,MLT,2022/1/25,64.88
Malta,MLT,2022/1/26,64.88
Malta,MLT,2022/1/27,64.88
Malta,MLT,2022/1/28,64.88
Malta,MLT,2022/1/29,64.88
Malta,MLT,2022/1/30,64.88
Malta,MLT,2022/1/31,64.88
Malta,MLT,2022/2/1,64.88
Malta,MLT,2022/2/2,64.88
Malta,MLT,2022/2/3,64.88
Malta,MLT,2022/2/4,64.88
Malta,MLT,2022/2/5,64.88
Malta,MLT,2022/2/6,64.88
Malta,MLT,2022/2/7,64.88
Malta,MLT,2022/2/8,64.88
Malta,MLT,2022/2/9,64.88
Malta,MLT,2022/2/10,64.88
Malta,MLT,2022/2/11,64.88
Malta,MLT,2022/2/12,64.88
Malta,MLT,2022/2/13,64.88
Malta,MLT,2022/2/14,64.88
Malta,MLT,2022/2/15,64.88
Malta,MLT,2022/2/16,64.88
Malta,MLT,2022/2/17,64.88
Malta,MLT,2022/2/18,64.88
Malta,MLT,2022/2/19,64.88
Malta,MLT,2022/2/20,64.88
Malta,MLT,2022/2/21,64.88
Malta,MLT,2022/2/22,64.88
Malta,MLT,2022/2/23,64.88
Malta,MLT,2022/2/24,64.88
Malta,MLT,2022/2/25,64.88
Malta,MLT,2022/2/26,64.88
Malta,MLT,2022/2/27,64.88
Malta,MLT,2022/2/28,64.88
Malta,MLT,2022/3/1,64.88
Malta,MLT,2022/3/2,64.88
Malta,MLT,2022/3/3,64.88
Malta,MLT,2022/3/4,64.88
Malta,MLT,2022/3/5,64.88
Malta,MLT,2022/3/6,64.88
Malta,MLT,2022/3/7,64.88
Mauritania,MRT,2020/1/1,0
Mauritania,MRT,2020/1/2,0
Mauritania,MRT,2020/1/3,0
Mauritania,MRT,2020/1/4,0
Mauritania,MRT,2020/1/5,0
Mauritania,MRT,2020/1/6,0
Mauritania,MRT,2020/1/7,0
Mauritania,MRT,2020/1/8,0
Mauritania,MRT,2020/1/9,0
Mauritania,MRT,2020/1/10,0
Mauritania,MRT,2020/1/11,0
Mauritania,MRT,2020/1/12,0
Mauritania,MRT,2020/1/13,0
Mauritania,MRT,2020/1/14,0
Mauritania,MRT,2020/1/15,0
Mauritania,MRT,2020/1/16,0
Mauritania,MRT,2020/1/17,0
Mauritania,MRT,2020/1/18,0
Mauritania,MRT,2020/1/19,0
Mauritania,MRT,2020/1/20,0
Mauritania,MRT,2020/1/21,0
Mauritania,MRT,2020/1/22,0
Mauritania,MRT,2020/1/23,0
Mauritania,MRT,2020/1/24,0
Mauritania,MRT,2020/1/25,0
Mauritania,MRT,2020/1/26,0
Mauritania,MRT,2020/1/27,0
Mauritania,MRT,2020/1/28,0
Mauritania,MRT,2020/1/29,0
Mauritania,MRT,2020/1/30,0
Mauritania,MRT,2020/1/31,0
Mauritania,MRT,2020/2/1,0
Mauritania,MRT,2020/2/2,0
Mauritania,MRT,2020/2/3,0
Mauritania,MRT,2020/2/4,0
Mauritania,MRT,2020/2/5,3.57
Mauritania,MRT,2020/2/6,3.57
Mauritania,MRT,2020/2/7,3.57
Mauritania,MRT,2020/2/8,3.57
Mauritania,MRT,2020/2/9,3.57
Mauritania,MRT,2020/2/10,3.57
Mauritania,MRT,2020/2/11,3.57
Mauritania,MRT,2020/2/12,3.57
Mauritania,MRT,2020/2/13,3.57
Mauritania,MRT,2020/2/14,3.57
Mauritania,MRT,2020/2/15,3.57
Mauritania,MRT,2020/2/16,3.57
Mauritania,MRT,2020/2/17,3.57
Mauritania,MRT,2020/2/18,3.57
Mauritania,MRT,2020/2/19,3.57
Mauritania,MRT,2020/2/20,3.57
Mauritania,MRT,2020/2/21,3.57
Mauritania,MRT,2020/2/22,3.57
Mauritania,MRT,2020/2/23,3.57
Mauritania,MRT,2020/2/24,3.57
Mauritania,MRT,2020/2/25,3.57
Mauritania,MRT,2020/2/26,3.57
Mauritania,MRT,2020/2/27,3.57
Mauritania,MRT,2020/2/28,3.57
Mauritania,MRT,2020/2/29,3.57
Mauritania,MRT,2020/3/1,3.57
Mauritania,MRT,2020/3/2,3.57
Mauritania,MRT,2020/3/3,3.57
Mauritania,MRT,2020/3/4,3.57
Mauritania,MRT,2020/3/5,3.57
Mauritania,MRT,2020/3/6,3.57
Mauritania,MRT,2020/3/7,3.57
Mauritania,MRT,2020/3/8,3.57
Mauritania,MRT,2020/3/9,3.57
Mauritania,MRT,2020/3/10,3.57
Mauritania,MRT,2020/3/11,3.57
Mauritania,MRT,2020/3/12,3.57
Mauritania,MRT,2020/3/13,17.86
Mauritania,MRT,2020/3/14,17.86
Mauritania,MRT,2020/3/15,17.86
Mauritania,MRT,2020/3/16,25
Mauritania,MRT,2020/3/17,25
Mauritania,MRT,2020/3/18,25
Mauritania,MRT,2020/3/19,44.05
Mauritania,MRT,2020/3/20,44.05
Mauritania,MRT,2020/3/21,44.05
Mauritania,MRT,2020/3/22,44.05
Mauritania,MRT,2020/3/23,47.62
Mauritania,MRT,2020/3/24,47.62
Mauritania,MRT,2020/3/25,47.62
Mauritania,MRT,2020/3/26,47.62
Mauritania,MRT,2020/3/27,50
Mauritania,MRT,2020/3/28,50
Mauritania,MRT,2020/3/29,57.14
Mauritania,MRT,2020/3/30,57.14
Mauritania,MRT,2020/3/31,57.14
Mauritania,MRT,2020/4/1,57.14
Mauritania,MRT,2020/4/2,57.14
Mauritania,MRT,2020/4/3,57.14
Mauritania,MRT,2020/4/4,57.14
Mauritania,MRT,2020/4/5,57.14
Mauritania,MRT,2020/4/6,57.14
Mauritania,MRT,2020/4/7,57.14
Mauritania,MRT,2020/4/8,57.14
Mauritania,MRT,2020/4/9,57.14
Mauritania,MRT,2020/4/10,57.14
Mauritania,MRT,2020/4/11,57.14
Mauritania,MRT,2020/4/12,57.14
Mauritania,MRT,2020/4/13,57.14
Mauritania,MRT,2020/4/14,57.14
Mauritania,MRT,2020/4/15,57.14
Mauritania,MRT,2020/4/16,57.14
Mauritania,MRT,2020/4/17,57.14
Mauritania,MRT,2020/4/18,57.14
Mauritania,MRT,2020/4/19,57.14
Mauritania,MRT,2020/4/20,57.14
Mauritania,MRT,2020/4/21,57.14
Mauritania,MRT,2020/4/22,57.14
Mauritania,MRT,2020/4/23,57.14
Mauritania,MRT,2020/4/24,57.14
Mauritania,MRT,2020/4/25,57.14
Mauritania,MRT,2020/4/26,57.14
Mauritania,MRT,2020/4/27,57.14
Mauritania,MRT,2020/4/28,57.14
Mauritania,MRT,2020/4/29,57.14
Mauritania,MRT,2020/4/30,57.14
Mauritania,MRT,2020/5/1,57.14
Mauritania,MRT,2020/5/2,57.14
Mauritania,MRT,2020/5/3,57.14
Mauritania,MRT,2020/5/4,57.14
Mauritania,MRT,2020/5/5,57.14
Mauritania,MRT,2020/5/6,60.71
Mauritania,MRT,2020/5/7,60.71
Mauritania,MRT,2020/5/8,60.71
Mauritania,MRT,2020/5/9,60.71
Mauritania,MRT,2020/5/10,60.71
Mauritania,MRT,2020/5/11,60.71
Mauritania,MRT,2020/5/12,60.71
Mauritania,MRT,2020/5/13,60.71
Mauritania,MRT,2020/5/14,60.71
Mauritania,MRT,2020/5/15,60.71
Mauritania,MRT,2020/5/16,60.71
Mauritania,MRT,2020/5/17,60.71
Mauritania,MRT,2020/5/18,60.71
Mauritania,MRT,2020/5/19,63.1
Mauritania,MRT,2020/5/20,63.1
Mauritania,MRT,2020/5/21,63.1
Mauritania,MRT,2020/5/22,63.1
Mauritania,MRT,2020/5/23,63.1
Mauritania,MRT,2020/5/24,63.1
Mauritania,MRT,2020/5/25,63.1
Mauritania,MRT,2020/5/26,63.1
Mauritania,MRT,2020/5/27,63.1
Mauritania,MRT,2020/5/28,63.1
Mauritania,MRT,2020/5/29,63.1
Mauritania,MRT,2020/5/30,63.1
Mauritania,MRT,2020/5/31,63.1
Mauritania,MRT,2020/6/1,63.1
Mauritania,MRT,2020/6/2,63.1
Mauritania,MRT,2020/6/3,63.1
Mauritania,MRT,2020/6/4,63.1
Mauritania,MRT,2020/6/5,63.1
Mauritania,MRT,2020/6/6,63.1
Mauritania,MRT,2020/6/7,63.1
Mauritania,MRT,2020/6/8,63.1
Mauritania,MRT,2020/6/9,63.1
Mauritania,MRT,2020/6/10,63.1
Mauritania,MRT,2020/6/11,63.1
Mauritania,MRT,2020/6/12,63.1
Mauritania,MRT,2020/6/13,63.1
Mauritania,MRT,2020/6/14,63.1
Mauritania,MRT,2020/6/15,64.88
Mauritania,MRT,2020/6/16,64.88
Mauritania,MRT,2020/6/17,64.88
Mauritania,MRT,2020/6/18,64.88
Mauritania,MRT,2020/6/19,64.88
Mauritania,MRT,2020/6/20,64.88
Mauritania,MRT,2020/6/21,64.88
Mauritania,MRT,2020/6/22,64.88
Mauritania,MRT,2020/6/23,64.88
Mauritania,MRT,2020/6/24,64.88
Mauritania,MRT,2020/6/25,64.88
Mauritania,MRT,2020/6/26,64.88
Mauritania,MRT,2020/6/27,64.88
Mauritania,MRT,2020/6/28,64.88
Mauritania,MRT,2020/6/29,64.88
Mauritania,MRT,2020/6/30,64.88
Mauritania,MRT,2020/7/1,62.5
Mauritania,MRT,2020/7/2,62.5
Mauritania,MRT,2020/7/3,62.5
Mauritania,MRT,2020/7/4,62.5
